date,user,coordinates,text,place,bounding_box
Thu Jul 29 19:07:55 +0000 2021,dessalegn_f,no coordinates,Does @UNReliefChief know that z town of #Ataye was destroyed by insurgents in April 2021? 303 killed 369 injured &amp;… https://t.co/Jq6igMtLF1,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:10:35 +0000 2021,HawareyatT,no coordinates,What is the trajectory of the conflict in Tigray? TPLF discarded z peace offer the war will continue! Tigray Amha… https://t.co/64xEUkYJMp,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:11:33 +0000 2021,dessalegn_f,no coordinates,Many ethnic Amharas have been displaced from Korem Alamata Waja Abergele Maytebri AdiArkai Kobo &amp; surroundin… https://t.co/ogNliI5EHa,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:12:31 +0000 2021,HawareyatT,no coordinates,Again @tomdannenbaum a junior propagandist working for Alex de Waal does not know TPLF did not have a new name in N… https://t.co/wdbf0EnIs9,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:13:47 +0000 2021,dessalegn_f,no coordinates,Over 70k people have been displaced due to #TPLFisaTerroristGroup's attacks on #Afar region alone according to Afa… https://t.co/drqAhbw85c,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:16:54 +0000 2021,dessalegn_f,no coordinates,At least 358k people have been displaced from #Ataye &amp; surrounding areas of N. Showa of #Amhara region due to armed… https://t.co/2ZVSkGcQhV,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:20:51 +0000 2021,dereje_dugumaMD,no coordinates,Why is the international community  silent to tplf's  crusade against truth? Why are we allowing  impunity and aggr… https://t.co/FfBMr2MsSA,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:21:49 +0000 2021,seyoum_teshome,no coordinates,ከሱማሌ እና አፋር ክልል ሰሞንኛ ግጭት በስተጀርባ ያለው ሚስጥር ምንድነው? ፕ/ት ሙስጠፌ የኢትዮ-ጅቡቲ የባቡር ሃዲድ እና ዋና መንግድ በሱማሌ ወጣቶች መዘጋቱን ለሮይተርስ ተናግሯል።… https://t.co/7v8ccj2D00,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:21:49 +0000 2021,seyoum_teshome,no coordinates,ነገር ግን ይህ 95% የሚሆነውን የኢትዮጵያ ገቢና ወጪ ንግድ ኮሪደር የመዝጋት እቅድ ወያኔዎችን ጨምሮ የአሜሪካና እንግሊዝ ስለላ ድርጅቶች በቀጥታ የተሳተፉበት እና የኢትዮጵያን መንግ… https://t.co/un4et4wTWP,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:21:50 +0000 2021,seyoum_teshome,no coordinates,በእርግጥ የሁለቱ ክልሎች ፕረዚዳንቶች በኢትዮ-ጅቡቲ መስመር ላይ የተቀበረውን ፈንጅ አይተውታል ወይስ በደመ-ነፍስ እየተራመዱ ነው? ሁለተኛው ከሆነ ኢትዮጵያን የሚያፈርስ አደገኛ ቦንብ… https://t.co/NAMn9deQik,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:24:11 +0000 2021,dessalegn_f,no coordinates,@engineerdagi ጭራሽ,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:25:14 +0000 2021,bipolar_161,no coordinates,Without saying your age post your two favorite albums from the year you turned 13 https://t.co/NefSeJSOcb,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:25:46 +0000 2021,Teddyalem10,no coordinates,Stop putting pressure on Ethiopia gov't over a manufactured famine orchestrated by TPLF terrorist… https://t.co/075RNszSaI,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:27:38 +0000 2021,Teddyalem10,no coordinates,It's disheartening to learn that the @POTUS &amp; @EU have remained silent on the TPLF terrorists’ barbaric assault on… https://t.co/q6LBhavqg9,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:29:32 +0000 2021,HabtamuEdmealem,no coordinates,#TPLF the Ethiopian terrorist group killed more 300 Eritrea 🇪🇷refugees .heart breaking !!! https://t.co/48BpiYMaoj,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:33:43 +0000 2021,tilahunayalew4,no coordinates,Again @tomdannenbaum a junior propagandist working for Alex de Waal does not know TPLF did not have a new name in N… https://t.co/wW8Amu3QA3,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:33:56 +0000 2021,tilahunayalew4,no coordinates,@tomdannenbaum a junior propagandist of TPLF talks about 'War Crime of Starvation' He conveniently forgets the Uni… https://t.co/iA6I3pKdPD,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:34:03 +0000 2021,tilahunayalew4,no coordinates,TPLF failed to accept the PEACE offer and now #ChildSoldiers became cannon fodders! General Tsadkan has committed a… https://t.co/21onQC61aD,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:34:11 +0000 2021,tilahunayalew4,no coordinates,During the Tigray conflict electricity phone service medical facilities were destroyed by TPLF as if they do not… https://t.co/E4CVhJ7tI3,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:35:02 +0000 2021,tilahunayalew4,no coordinates,What is the trajectory of the conflict in Tigray? TPLF discarded z peace offer the war will continue! Tigray Amha… https://t.co/FAZe5nFw1y,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:35:09 +0000 2021,tilahunayalew4,no coordinates,A new Junior TPLF hitman @tomdannenbaum accuses the Amhara saying they are ‘accused of destroying or obstructing ke… https://t.co/IYe8jq4CtM,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:36:01 +0000 2021,tilahunayalew4,no coordinates,የትግራይን ህዝብ ልጆቹን አስጨፍጭፈው እሱን ሰብል እንዳያመርት አድረገው ደሃ የሚያደርጉትን ህወሓቶች ፈረንጅ ያጀግናቸዋል!  ኢትዮጵያን ይወነጅላል! ህወሓት የሌለችባት ኢትዮጵያ ሰላም… https://t.co/mk9Bzlsc55,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:36:09 +0000 2021,tilahunayalew4,no coordinates,ጄኔራል ጻድቃንን እነ ደብረጽዮን ሊያጋፍጡት አፍታም አይፈጅባቸውም የክስዋ ሰዓት ስትደርስ!ጻድቃን ህጻናትን አሰልፌ ድል አደርጋለሁ ማለቱ የጭካኔው እና የድድብናውን ወሰንን ያስያል!… https://t.co/VXBvLoWVIG,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:37:02 +0000 2021,tilahunayalew4,no coordinates,@WFPChief says @WFP is running out of food in #Tigray! Please use the air transport land and takeoff from Bole airp… https://t.co/CKy0xNKxF1,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:38:14 +0000 2021,tilahunayalew4,no coordinates,What is Thomas Brian Thompson of @WFP found to be doing in Ethiopia? Instead of humanitarian work he was engaged i… https://t.co/PjcOsg5WYI,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:38:23 +0000 2021,tilahunayalew4,no coordinates,The Western SILENCE on #ChildSoldiers of Tigray is a huge disregard of humanity! There is no justification! None! D… https://t.co/0g7c5CVLsr,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:39:07 +0000 2021,tilahunayalew4,no coordinates,The US should not be involved in the #Welkait #Humera question in Ethiopia! None of it is part of the foreign poli… https://t.co/A8q5Q5Qz3y,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:41:36 +0000 2021,Simon188219,no coordinates,#photography #simon188219 #simonkirse1 https://t.co/m4oWNx3NOT,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:41:45 +0000 2021,AlemaywhuKassa,no coordinates,TPLF failed to accept the PEACE offer and now #ChildSoldiers became cannon fodders! General Tsadkan has committed a… https://t.co/x8EppGYBj7,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:41:52 +0000 2021,AlemaywhuKassa,no coordinates,A company of Alex de Waal! @tomdannenbaum says the Ethiopian gov chose to attack its own federal military base in N… https://t.co/5U25bVGY3s,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:46:36 +0000 2021,Bigback84,no coordinates,🤣,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:46:55 +0000 2021,dessalegn_f,no coordinates,@rosemarierung @AssefaHabesha @ABlinken @POTUS Your mission is clear that leads #Ethiopia to chaos and disintegration. #NoBackChannel4TPLF,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:49:30 +0000 2021,daayne3000,no coordinates,@MTBorago @HoMan99 @EthioHermit @BronwynBruton @dejene_2011 @TheDejazmach @messiassefa @GebrekirstosG @RahwaTigray… https://t.co/Dg8ql26Mhr,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 19:59:45 +0000 2021,sunnyish_boo,no coordinates,"@itsBiva I read it ""at home crying""😐",Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:02:38 +0000 2021,CheMan86611300,no coordinates,Afar along belwweee!!!! https://t.co/DpCSLtlzSc,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:03:22 +0000 2021,Z_Ethiopian143,no coordinates,#IBelieve #አምናለው https://t.co/K6prrKvLwk,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:05:25 +0000 2021,CheMan86611300,no coordinates,@AlemayehuGK #junta shut up I wish #Ethiopian,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:05:27 +0000 2021,Yohannes7055,no coordinates,One picture is worth a thousand words!! https://t.co/4PoNlm0kfS,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:06:06 +0000 2021,CheMan86611300,no coordinates,@mentesenot_T Savage,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:06:39 +0000 2021,Yohannes7055,no coordinates,@ABC 🇪🇹 https://t.co/XbjVFPEFJo,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:07:36 +0000 2021,Yohannes7055,no coordinates,@AdamSchiff One picture is worth a thousand words!!🇪🇹 https://t.co/fM3KnNDmzv,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:08:04 +0000 2021,Yohannes7055,no coordinates,@Reuters One picture is worth a thousand words!!🇪🇹 https://t.co/gksq1FKcRK,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:08:35 +0000 2021,Yohannes7055,no coordinates,@VP One picture is worth a thousand words!!🇪🇹 https://t.co/NBfdBimvlu,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:10:14 +0000 2021,itsorit,no coordinates,🙏🏼 #sustainabledevelopment #ETHIOPIA,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:10:48 +0000 2021,hamza_mouldar,no coordinates,Être critique ne veut dire absolument pas s'autoflageller.,Éthiopie,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:12:54 +0000 2021,Simon188219,no coordinates,Follow me on Instagram! Username: simon_kirse1https://t.co/takxRYhGQi https://t.co/N5nFBP8Hma,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:14:45 +0000 2021,CheMan86611300,no coordinates,@EthioTube @reda_getachew Ethiopia 110mil give me ur money and f**k ur ideology and gecho fighter I will do it,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:17:05 +0000 2021,mudarg12,no coordinates,@AmnestyEARO Africa should be free from this propaganda tool,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:18:13 +0000 2021,Z_Ethiopian143,no coordinates,#IBelieve #አምናለው https://t.co/Q6zG9GdzgO,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:21:42 +0000 2021,Simon188219,no coordinates,የአብነ ጴጥሮስ መታሰብያ#እንኳን_ህዝብ_ምድሪቷ_እንኳን_ለጠላት_አትገዛም ሐምሌ 22 1928 ዓ/ም #Ethiopian #AddisAbaba #photography https://t.co/1k1GqfL9BI,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:28:18 +0000 2021,ApdilahiMahmed,no coordinates,Waynu wada jecelnahay❤ Xabiibkena Muxamedﷺ Dhamanteen aynu saligiisa Badino si aynu uga midnoqono kwa ugu dhow mali… https://t.co/aQQX2CL4sb,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:29:17 +0000 2021,han_w_d,no coordinates,@JosepBorrellF Another #TPLFTERRORISTGROUP Puppet!!!,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:33:18 +0000 2021,Z_Ethiopian143,no coordinates,#IBelieve #አምናለው https://t.co/p88cItk4fe,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:36:39 +0000 2021,Bushraa44158973,no coordinates,@ametechaal @BashirHashiysf Nothingonly All of them are Crezy!!,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:36:49 +0000 2021,MyNameIs4RYN,no coordinates,IM HUMBLE BUT I KANT BE HUMBLED DONT LET THAT GO OVER YA HEAD👁,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:41:12 +0000 2021,fikrteab_moges,no coordinates,A company of Alex de Waal! @tomdannenbaum says the Ethiopian gov chose to attack its own federal military base in N… https://t.co/7nISGiMKzH,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:41:45 +0000 2021,fikrteab_moges,no coordinates,TPLF committed atrocities against Amhara and Afar civilians in its expansionist war towards z two regions but no in… https://t.co/OL59AcsQ0e,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:44:09 +0000 2021,Bushraa44158973,no coordinates,@AbrarSuleiman Yes you are!!!,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:46:53 +0000 2021,Z_Ethiopian143,no coordinates,#IBelieve #አምናለው https://t.co/eOUT2F3Ngc,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:50:38 +0000 2021,BedaneMesfin,no coordinates,@JosepBorrellF The international community should work w/ the Ethiopian govt to strengthen the protective environme… https://t.co/yiwWgPWxUK,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:56:20 +0000 2021,BedaneMesfin,no coordinates,The int'l community should not turn a blind eye to the belligerent nature of TPLF Terrorist Group.… https://t.co/TvDvq7aS53,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:56:40 +0000 2021,TayeNani,no coordinates,@poweredbyinjera @mimibw አለን አለን 🙌🏽,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:57:30 +0000 2021,Semira_AM,no coordinates,ሩጫ ሲጀምር ቀስቅሱኝ @Olympics,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:57:43 +0000 2021,BedaneMesfin,no coordinates,More and more child soldiers are being recruited by the TPLF terrorists in Tigray. The world must condemn the use o… https://t.co/1exVlsQcIZ,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 20:59:21 +0000 2021,BedaneMesfin,no coordinates,For the #Tigray region #ChildSoldiers is everyday living #nightmare. @KarenBassTweets @POTUS @Pontifex @SecBlinken… https://t.co/qH2OMZWW6K,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 21:01:07 +0000 2021,BedaneMesfin,no coordinates,@AJEnglish For the #Tigray region #ChildSoldiers is everyday living #nightmare. @KarenBassTweets @POTUS @Pontifex… https://t.co/YdSGRYCYzN,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
Thu Jul 29 21:01:39 +0000 2021,fiorino_emma,no coordinates,Mission accomplished as we played our last game in the ongoing #CecafaU23ChallengeCup2021 against @Football_Kenya a… https://t.co/yfOusndtm3,Ethiopia,[[[32.997691 3.404962] [32.997691 14.894214] [47.999477 14.894214] [47.999477 3.404962]]]
